일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),CDD_18,HDD_18,불쾌지수(DI)
2024-11-17 09:00:00,5.965630000000033,0.0,4.261181326070272,47.910900720767586,0.27508,0.0,12.034369999999967,47.11050669293192
2024-11-17 10:00:00,6.0712500000000205,0.0,4.362408852785711,43.89668316169317,0.45478075,0.0,11.92874999999998,47.57891341056766
2024-11-17 11:00:00,6.393500000000017,0.0,4.502320185668284,40.15697684235895,0.75129825,0.0,11.606499999999983,48.27804926281475
2024-11-17 12:00:00,7.0071700000000305,0.0,4.5882248171710245,36.74151077474762,1.158836,0.0,10.99282999999997,49.27056637856046
2024-11-17 13:00:00,8.151880000000006,0.0,4.820037504992887,32.956039076163066,1.947159,0.0,9.848119999999994,50.84998060276819
2024-11-17 14:00:00,8.477660000000014,0.0,5.049419276632675,30.55753359566481,1.843558,0.0,9.522339999999986,51.361835460419925
2024-11-17 15:00:00,8.128780000000006,0.0,5.09085220309309,29.362448871267166,1.467314,0.0,9.871219999999994,51.04842239405302
2024-11-17 16:00:00,7.64047000000005,0.0,4.445484678498453,31.98680924354192,0.924718,0.0,10.35952999999995,50.33417011674151
2024-11-17 17:00:00,6.479600000000005,0.0,4.1187490218533975,34.13613083117685,0.336258,0.0,11.520399999999995,48.85677517714528
2024-11-17 18:00:00,5.212730000000022,0.0,4.242695519049808,35.406031582517734,0.009184,0.0,12.787269999999978,47.28641340551025
2024-11-17 19:00:00,4.185420000000022,0.0,4.2406820822126905,37.02490217010339,0.0,0.0,13.814579999999978,45.929780373479105
2024-11-17 20:00:00,3.41482000000002,0.0,4.325759145742491,37.48726512181997,0.0,0.0,14.58517999999998,44.97264668814437
2024-11-17 21:00:00,2.8499400000000037,0.0,4.359273432405221,36.827745705349166,0.0,0.0,15.150059999999996,44.38115673353055
2024-11-17 22:00:00,2.4674300000000358,0.0,4.451234414590708,35.08762781992426,0.0,0.0,15.532569999999964,44.13819255031686
2024-11-17 23:00:00,2.130520000000047,0.0,4.698162340552554,32.66244894597185,0.0,0.0,15.869479999999953,44.04391220793696
2024-11-18 00:00:00,1.7068000000000438,0.0,5.0046767311384315,30.4649550769109,0.0,0.0,16.293199999999956,43.840795518721976
2024-11-18 01:00:00,1.2046000000000276,0.0,5.04389650970569,29.64975510484265,0.0,0.0,16.795399999999972,43.38940036050054
2024-11-18 02:00:00,0.7153000000000134,0.0,4.92612058723281,30.415094840023542,0.0,0.0,17.284699999999987,42.74541801953343
2024-11-18 03:00:00,0.26046000000002323,0.0,4.655191943064802,31.580482787185954,0.0,0.0,17.739539999999977,42.07639554164527
2024-11-18 04:00:00,0.09667000000001735,0.0,3.9450952118078213,34.55701949295797,0.0,0.0,17.903329999999983,41.46972112054343
2024-11-18 05:00:00,-0.17899999999997362,0.0,3.7109441906631644,34.862878071097576,0.0,0.0,18.178999999999974,41.107837929603285
2024-11-18 06:00:00,-0.5184699999999793,0.0,3.503245607647704,35.35885169675694,2e-06,0.0,18.51846999999998,40.64223171935553
2024-11-18 07:00:00,-0.8701999999999543,0.0,3.488031453993318,36.57714992317865,0.0,0.0,18.870199999999954,40.04949414594032
2024-11-18 08:00:00,-0.988900000000001,0.0,3.3163322348810365,40.50220996341734,0.087276,0.0,18.9889,39.31065388444637
2024-11-18 09:00:00,-0.12936999999999443,0.0,4.275057239831121,34.877685807239736,0.595612,0.0,18.129369999999994,41.16303118005719
2024-11-18 10:00:00,0.9558300000000486,0.0,4.334172850743841,32.58461597011011,1.191548,0.0,17.04416999999995,42.722961215753145
2024-11-18 11:00:00,2.1566400000000385,0.0,3.8441009280134186,31.984858567730928,1.669303,0.0,15.843359999999961,44.155943896091486
2024-11-18 12:00:00,3.328670000000045,0.0,3.3650919647550652,31.536900856707483,1.953669,0.0,14.671329999999955,45.525707641660375
2024-11-18 13:00:00,4.297750000000008,0.0,2.961677965819115,30.944265170056273,2.013565,0.0,13.702249999999992,46.67275566546459
2024-11-18 14:00:00,4.978499999999997,0.0,2.64894070585056,30.24618178220619,1.842959,0.0,13.021500000000003,47.49812910357137
2024-11-18 15:00:00,5.290300000000002,0.0,2.39365444825511,29.59130752810235,1.462798,0.0,12.709699999999998,47.903400276218974
2024-11-18 16:00:00,4.801420000000007,0.0,2.4695515900251457,28.94607721305536,0.923458,0.0,13.198579999999993,47.42578567165094
2024-11-18 17:00:00,4.13653000000005,0.0,2.1574776100308632,31.70275162142444,0.331392,0.0,13.86346999999995,46.415375711465614
2024-11-18 18:00:00,3.1159300000000485,0.0,2.0350406856300074,38.336868640208124,0.008396,0.0,14.884069999999952,44.524335575560926
2024-11-18 19:00:00,1.9948700000000485,0.0,2.0705773889866204,45.05669547510504,0.0,0.0,16.00512999999995,42.362571523074024
2024-11-18 20:00:00,0.8949200000000133,0.0,2.0017642038174253,50.73917496520713,0.0,0.0,17.105079999999987,40.21871745432804
2024-11-18 21:00:00,-0.12185999999996966,0.0,1.8566304360994679,56.523458582123794,0.0,0.0,18.12185999999997,38.05024813099445
2024-11-18 22:00:00,-0.9142200000000003,0.0008597969,1.6951071393320394,61.360792840834286,0.0,0.0,18.91422,36.22952550985432
2024-11-18 23:00:00,-1.1623299999999972,0.0,1.6227070606449006,60.8164784812919,0.0,0.0,19.162329999999997,35.96193698458698
2024-11-19 00:00:00,-1.3196800000000053,0.0,1.5884225557971028,62.63491896449707,0.0,0.0,19.319680000000005,35.45595109447214
2024-11-19 01:00:00,-1.3394999999999868,-7.450581000000001e-06,1.5239516758823617,65.86149798126648,0.0,0.0,19.339499999999987,34.92341817087444
2024-11-19 02:00:00,-0.9534699999999816,0.0,1.3808399473579298,68.70202660240653,0.0,0.0,18.95346999999998,35.05479681494039
2024-11-19 03:00:00,-0.9300999999999817,0.0,1.4321934204770315,73.95035393731607,0.0,0.0,18.93009999999998,34.29078426741256
